count,timestamp,y,y_target,z,z_target,vy,vy_target,vz,vz_target,roll,roll_target,pitch,yaw,thrust,joy_roll,joy_pitch,joy_throttle,joy_yaw,dt
207,6110297154000,0.07664559768614548,0.1,0.12999999523162842,0.12000000029802323,0.01936849229322012,0.0511634130214748,-0.029332786798477173,-0.029999984800815574,-1.9004946242952308,0.5297276985166619,-1.245002555847234,90.02548162609635,0.44238430860512434,0.011771726633703598,0.0,-0.11523138278975131,0.0,0.043138504
208,6110331265000,0.07664559954696636,0.1,0.12999999523162842,0.12000000029802323,0.002652823736667517,0.04298062756636528,-0.018804050981998444,-0.029999984800815574,-1.214829466082659,2.643589159209484,-1.3960685462322204,90.0221339490765,0.4394437811660655,0.05874642576021075,0.0,-0.12111243766786906,0.0,0.067326356
209,6110399061000,0.07664557703481381,0.1,0.12999999523162842,0.12000000029802323,0.014646298787978095,0.03788999861423607,-0.055755238980054855,-0.029999984800815574,-1.3430570165527358,2.467276580186567,-1.7260153040775779,90.04917669096126,0.4659149299095071,0.054828368448590376,0.0,-0.06817014018098577,0.0,0.032951135
210,6110434182000,0.07664559635506993,0.1,0.12999999523162842,0.12000000029802323,0.035408564009900084,0.035031605467395116,-0.036399807780981064,-0.029999984800815574,-2.042295303066373,-1.3529030475724895,-1.6062602718098038,89.9723714674429,0.4486372974731037,-0.030064512168277543,0.0,-0.10272540505379257,0.0,0.050252634000000004
211,6110471041000,0.07664540235374402,0.1,0.12999999523162842,0.12000000029802323,0.024537715079226564,0.035031605467395116,-0.04191019758582115,-0.029999984800815574,-2.5439972470718617,-0.3652365932239087,-1.5110615888325838,89.86815965297757,0.4527188302098982,-0.008116368738309083,0.0,-0.09456233958020355,0.0,0.050064349
212,6110539013000,0.07664554445524721,0.1,0.12999999523162842,0.12000000029802323,0.007934037890887235,0.035031605467395116,-0.05364416912198067,-0.029999984800815574,-2.3192777803769173,-0.9952464512847674,-1.3535850971804602,90.07217462832331,0.45946252152318134,-0.022116587806328164,0.0,-0.08107495695363731,0.0,0.0518056
213,6110574189000,0.07664515702672979,0.1,0.12999999523162842,0.12000000029802323,0.029128734228200958,0.035031605467395116,-0.06723053753376007,-0.029999984800815574,-1.4482781796540132,-0.04718221515335338,-1.4964359659483417,90.19595177852639,0.4663123464286006,-0.0010484936700745195,0.0,-0.06737530714279882,0.0,0.048592089000000005
214,6110646070000,0.076645587385946,0.1,0.12999999523162842,0.12000000029802323,0.05896255411294722,0.035031605467395116,-0.02608332969248295,-0.029999984800815574,-1.6988555101488316,-2.2693470873872195,-1.7836009666312882,89.96086371780896,0.43968978669029446,-0.050429935275271544,0.0,-0.12062042661941108,0.0,0.058145013
215,6110681105000,0.07664543534582258,0.1,0.12999999523162842,0.12000000029802323,0.048423898588410064,0.035031605467395116,0.01243668980896473,-0.029999984800815574,-2.4721170034496227,-2.3646737194773144,-1.775619920212509,89.87935295806048,0.421315448542354,-0.052548304877273654,0.0,-0.15736910291529205,0.0,0.055355984000000004
216,6110751150000,0.0766455974671034,0.1,0.12999999523162842,0.12000000029802323,0.025519878185896613,0.035031605467395116,0.0071274288929998875,-0.029999984800815574,-2.8976224668111894,-0.6503132686499076,-1.798582485512854,90.02584718250813,0.4304026742835054,-0.014451405969997945,0.0,-0.13919465143298915,0.0,0.035710782
217,6110785121000,0.07664558422706665,0.1,0.14000000059604645,0.12000000029802323,0.028728250857984132,0.035031605467395116,0.009447045624256134,-0.06000000089406966,-2.6217041542819053,-0.9678842950700363,-1.7752855756041985,90.04245284914427,0.4196812799121793,-0.02150853989044525,0.0,-0.1606374401756414,0.0,0.049742632
218,6110853026000,0.0766455601627034,0.1,0.14000000059604645,0.12000000029802323,0.07295578832812984,0.035031605467395116,-0.04851050674915314,-0.06000000089406966,-2.7393146243249173,-1.0505684335166137,-1.8526655990119814,90.06215822709615,0.45267788823704985,-0.02334596518925808,0.0,-0.0946442235259003,0.0,0.06840515500000001
219,6110889912000,0.07664539115170196,0.1,0.14000000059604645,0.12000000029802323,0.05748494847094467,0.035031605467395116,0.007716902997344732,-0.06000000089406966,-3.2361391976118243,-2.4178398337912634,-1.8636674691505617,89.8645693282855,0.4091490276071449,-0.053729774084250295,0.0,-0.18170194478571022,0.0,0.03195431
220,6110923123000,0.08622613624332587,0.1,0.14000000059604645,0.12000000029802323,0.05066608259306455,0.03256316105842775,-0.0052306391298770905,-0.06000000089406966,-3.3842707063958537,-0.6577599454334678,-1.7377149664317253,89.88853794864112,0.42333462674826516,-0.014616887676299286,0.0,-0.15333074650346967,0.0,0.049683442
221,6110991071000,0.08622589369908176,0.1,0.14000000059604645,0.12000000029802323,0.04841861971320739,0.027645186544469253,-0.046746257692575455,-0.06000000089406966,-1.8886518447973337,2.3586529089268793,-1.789015195091358,90.17576145963282,0.4488012010498841,0.052414509087263986,0.0,-0.10239759790023184,0.0,0.049556435
222,6111026122000,0.08622595634574491,0.1,0.14000000059604645,0.12000000029802323,0.05628290818075469,0.02066106548138264,-0.07958349585533142,-0.06000000089406966,-1.5709183229893033,-0.48727536535823096,-1.8789370225906294,90.16162276507198,0.4606360657669506,-0.010828341452405132,0.0,-0.0787278684660988,0.0,0.07
223,6111096106000,0.09580700094043333,0.1,0.14000000059604645,0.12000000029802323,0.048644515996471085,0.01976106548138264,-0.0378013551235199,-0.06000000089406966,-1.6116565313528917,0.0448487012475112,-1.9139540556847054,90.00192812334139,0.4276817205791522,0.0009966378055002488,0.0,-0.14463655884169557,0.0,0.03
224,6111130040000,0.09580686335512976,0.1,0.14000000059604645,0.12000000029802323,0.040865099833378944,0.015591204987845103,-0.08718959987163544,-0.06000000089406966,-2.0289670612759068,1.861685576231559,-1.9584150855186901,90.09712044985831,0.4626779817041441,0.04137079058292353,0.0,-0.07464403659171182,0.0,0.051293744
225,6111198096000,0.09580691851349403,0.1,0.14000000059604645,0.12000000029802323,0.04620449181458719,0.009272945109448972,0.003125827293843031,-0.06000000089406966,-0.7596984435683651,1.671210947889948,-1.9657087070079298,90.07518245326551,0.40236437258339286,0.037138021064221066,0.0,-0.19527125483321428,0.0,0.048630382
226,6111232085000,0.09580682856986432,0.1,0.14000000059604645,0.12000000029802323,0.03261342236853995,0.00628975714520353,-0.06476903706789017,-0.06000000089406966,-0.3567420285690669,-0.2375246793023891,-1.9390820290337953,90.10870235688898,0.4526808018317192,-0.0052783262067197575,0.0,-0.09463839633656157,0.0,0.07
227,6111301034000,0.09580694037180294,0.1,0.14000000059604645,0.12000000029802323,0.0435817386723655,0.00628975714520353,-0.018148327246308327,-0.06000000089406966,-0.549757137925548,-0.79012720803109,-1.9394254300464617,89.93554489649343,0.4172647146299283,-0.01755838240069089,0.0,-0.16547057074014337,0.0,0.03
228,6111336027000,0.09580697730701493,0.1,0.14000000059604645,0.12000000029802323,0.005676418886621198,0.00628975714520353,-0.04112933576107025,-0.06000000089406966,-0.9686948081112391,-0.456622389989921,-1.7694528390520543,90.040290268752,0.43743017543826535,-0.010147164221998245,0.0,-0.1251396491234693,0.0,0.052744518000000004
229,6111371031000,0.1053875597413485,0.1,0.14000000059604645,0.12000000029802323,0.01669307850142697,0.0018584985950489278,-0.10557625442743301,-0.06000000089406966,-1.1029270816211796,1.9148417439516978,-1.723859741612484,90.09433482924439,0.47334375501874776,0.04255203875448217,0.0,-0.05331248996250448,0.0,0.06656769900000001
230,6111441064000,0.10538768567010492,0.1,0.14000000059604645,0.12000000029802323,0.023698383107603253,-0.0012749786378280247,-0.035082828253507614,-0.06000000089406966,-0.33509284532243244,0.9559472958594908,-1.6657225878729893,90.03246144940016,0.41950794977645345,0.021243273241322018,0.0,-0.1609841004470931,0.0,0.031841352
231,6111476119000,0.10538762885410477,0.1,0.14000000059604645,0.12000000029802323,0.0061366848747341045,-0.008081443281157147,-0.11198008060455322,-0.06000000089406966,-0.4959335242583719,-0.15567630737161153,-1.722198627129549,90.06777433745933,0.4751934558742808,-0.003459473497146923,0.0,-0.0496130882514384,0.0,0.052570371000000005
232,6111544105000,0.10538759226247385,0.1,0.14000000059604645,0.12000000029802323,0.017647617484549544,-0.008081443281157147,-0.054466042667627335,-0.06000000089406966,-0.7616551401570734,-1.1646574510092325,-1.8552950443844052,89.91709640663223,0.43344798712997,-0.025881276689094054,0.0,-0.13310402574005997,0.0,0.051122577
233,6111578068000,0.10538768771662929,0.1,0.12999999523162842,0.12000000029802323,-0.005558181187548638,-0.008081443281157147,-0.08201921731233597,-0.029999984800815574,-0.9110368242138704,-0.010931295815320622,-1.654451700651038,89.96956567690765,0.46674098962978994,-0.0002429176847849027,0.0,-0.06651802074042013,0.0,0.052951442
234,6111646082000,0.10538741400042069,0.1,0.12999999523162842,0.12000000029802323,-0.006249217053079638,-0.008081443281157147,-0.12409871816635132,-0.029999984800815574,-0.7371285010805555,0.045135388684389884,-1.7021606013984971,90.13408455940375,0.4924110004487477,0.0010030086374308864,0.0,-0.015177999102504613,0.0,0.042628465000000004
235,6111681275000,0.10538747502326581,0.1,0.12999999523162842,0.12000000029802323,0.002613846903425683,-0.008081443281157147,-0.11400432139635086,-0.029999984800815574,-0.8528381513452375,-1.6904723633568415,-1.7558910213833683,90.11906706746825,0.4801698043009355,-0.037566052519040924,0.0,-0.03966039139812905,0.0,0.051267495
236,6111750389000,0.10538768747310763,0.1,0.11999999731779099,0.12000000029802323,0.01168764382813211,-0.008081443281157147,-0.08730078488588333,8.940696724635266e-09,-1.152316151963139,0.5068358483227428,-1.6148099403000855,89.96931744262885,0.4748185492725951,0.011263018851616506,0.0,-0.050362901454809816,0.0,0.049627217
237,6111785175000,0.1053877025838204,0.1,0.11999999731779099,0.12000000029802323,-0.0011409890240904378,-0.008081443281157147,-0.06480633467435837,8.940696724635266e-09,-1.3102863835308958,-0.5781111433424079,-1.54367876564398,90.00016673988888,0.4661157020912043,-0.012846914296497952,0.0,-0.06776859581759143,0.0,0.050882466
238,6111819079000,0.1053874926586446,0.1,0.11999999731779099,0.12000000029802323,-0.020547963756798515,-0.008081443281157147,-0.062442854046821594,8.940696724635266e-09,-1.4820482202618608,-0.08480343812464941,-1.673137849218333,90.11436034534431,0.4707909432828902,-0.0018845208472144314,0.0,-0.058418113434219654,0.0,0.055507918
239,6111889760000,0.10538765890969508,0.1,0.11999999731779099,0.12000000029802323,0.008095173249647605,-0.008081443281157147,-0.06329809129238129,8.940696724635266e-09,-0.789942267570801,0.2765251024287732,-1.7494088087955204,90.05216233253148,0.4750186810478369,0.00614500227619496,0.0,-0.0499626379043262,0.0,0.067841342
240,6111924209000,0.10538764277307443,0.1,0.11999999731779099,0.12000000029802323,0.010268737684879002,-0.008081443281157147,-0.05441800132393837,8.940696724635266e-09,-0.7150872738467678,-0.5850645607038801,-1.8708570514066194,90.0610427248951,0.4700394841788662,-0.013001434682308447,0.0,-0.059921031642267586,0.0,0.03
241,6111994124000,0.11496836130980492,0.1,0.11999999731779099,0.12000000029802323,0.00999607910527509,-0.012068504082810478,-0.01813609153032303,8.940696724635266e-09,-1.2200096538205998,0.31981135612602946,-2.0703611006217773,89.94639620868169,0.45231414329706454,0.007106919025022877,0.0,-0.09537171340587092,0.0,0.06314317700000001
242,6112028932000,0.11496828300691972,0.1,0.12999999523162842,0.12000000029802323,0.006905264774915726,-0.01649781417302145,-0.050027716904878616,-0.029999984800815574,-1.3839829846495657,2.76726487170647,-1.8693966729794536,89.91429651996854,0.4668853494564577,0.06149477492681044,0.0,-0.06622930108708458,0.0,0.042090310000000006
243,6112096048000,0.11496815769142994,0.1,0.12999999523162842,0.12000000029802323,-0.003386748921003952,-0.022452236537144905,-0.015175294131040573,-0.029999984800815574,-0.993157534320539,0.08157686451562624,-1.6820258314763799,90.1204226050046,0.442420514029801,0.0018128192114583608,0.0,-0.11515897194039804,0.0,0.043696656
244,6112130055000,0.11496838018871383,0.1,0.12999999523162842,0.12000000029802323,-0.009184255308468963,-0.022452236537144905,-0.017733106389641762,-0.029999984800815574,-0.9548014691153712,-0.0479857945992584,-1.604347294870599,90.0423701562077,0.44814493071563405,-0.001066350991094631,0.0,-0.1037101385687319,0.0,0.051408886
245,6112199060000,0.11496839171286584,0.1,0.12999999523162842,0.12000000029802323,-0.009209272079323564,-0.022452236537144905,-0.07051202654838562,-0.029999984800815574,-1.1039605868216391,0.6314413703948409,-1.5667442284003736,90.03372104906813,0.4803794642510668,0.014032030453218687,0.0,-0.039241071497866375,0.0,0.059771591000000006
246,6112234139000,0.11496764385745037,0.1,0.12999999523162842,0.12000000029802323,-0.017758806596088944,-0.022452236537144905,-0.06804292649030685,-0.029999984800815574,-1.071778734251984,0.49602423277607205,-1.7540368502693264,90.2093935605199,0.4735301645295451,0.011022760728357157,0.0,-0.05293967094090979,0.0,0.036272751
247,6112272151000,0.1149680612073791,0.1,0.12999999523162842,0.12000000029802323,-0.022818040669357012,-0.022452236537144905,-0.0691937729716301,-0.029999984800815574,-1.1968092317155703,-0.8433016323977517,-1.6692558505125692,90.14146242252637,0.472264967956408,-0.018740036275505592,0.0,-0.05547006408718402,0.0,0.049887982000000004
248,6112341041000,0.1149684069292149,0.1,0.12999999523162842,0.12000000029802323,0.010649429262481577,-0.022452236537144905,-0.03347538411617279,-0.029999984800815574,-0.6298050048583803,-0.6208894192969632,-1.6520629935931948,89.98362519308105,0.45148454764448215,-0.013797542651043626,0.0,-0.0970309047110357,0.0,0.07
249,6112375035000,0.11496814757394216,0.1,0.12999999523162842,0.12000000029802323,-0.0058737304218762785,-0.022452236537144905,-0.01040076557546854,-0.029999984800815574,-0.3802863182783635,-0.7888362372148382,-1.727166300043268,90.12279818169546,0.4388450024424332,-0.017529694160329738,0.0,-0.12230999511513363,0.0,0.03
250,6112410153000,0.11496840493530336,0.1,0.12999999523162842,0.12000000029802323,-0.014035003250778829,-0.022452236537144905,-0.010114429518580437,-0.029999984800815574,-0.20535459891760285,-0.20959662399765636,-1.7312707287845397,90.01954488539101,0.4449743990248074,-0.0046577027555034746,0.0,-0.1100512019503852,0.0,0.051667729
251,6112481152000,0.11496839229344923,0.1,0.12999999523162842,0.12000000029802323,-0.012036714117260672,-0.022452236537144905,-0.06416402012109756,-0.029999984800815574,-0.2737517038338402,1.0819632808093271,-1.7280207096088593,90.03322579132329,0.48118679619587273,0.02404362846242949,0.0,-0.03762640760825453,0.0,0.043391417
252,6112550265000,0.1149683827331401,0.1,0.12999999523162842,0.12000000029802323,-0.009744243140584113,-0.022452236537144905,-0.041616033762693405,-0.029999984800815574,-0.3329087703254277,-1.1583831068556287,-1.9038359964833673,90.04061924547196,0.46027846338125433,-0.025741846819013973,0.0,-0.07944307323749134,0.0,0.049433736000000006
253,6112584066000,0.11496841162169014,0.1,0.12999999523162842,0.12000000029802323,-0.010023233844893583,-0.022452236537144905,-0.039680466055870056,-0.029999984800815574,-0.26982719426326385,-0.9167512446872469,-1.8872642692544634,89.99960432329033,0.4596883283337166,-0.02037224988193882,0.0,-0.08062334333256682,0.0,0.051449012
254,6112619129000,0.1149684115989558,0.1,0.12999999523162842,0.12000000029802323,0.01322188671870964,-0.022452236537144905,-0.01969446800649166,-0.029999984800815574,0.09912616351912491,-0.08276112109899579,-1.7101047530746967,90.00120618078769,0.448038488693618,-0.0018391360244221287,0.0,-0.10392302261276398,0.0,0.049722524000000004
255,6112688662000,0.11496840553530815,0.1,0.12999999523162842,0.12000000029802323,-0.031151322476453427,-0.022452236537144905,-0.07076965272426605,-0.029999984800815574,-0.2893860263170073,0.15704095361594442,-2.0570826230075157,89.9813522792804,0.48238490585798266,0.0034897989692432092,0.0,-0.03523018828403468,0.0,0.049026626000000004
256,6112723042000,0.11496839900698301,0.1,0.12999999523162842,0.12000000029802323,-0.03200315992488884,-0.022452236537144905,-0.08023989200592041,-0.029999984800815574,-0.42203656004343587,-0.02791462556951642,-2.0550617731849523,90.02684319094291,0.48182715187009484,-0.0006203250126559204,0.0,-0.03634569625981032,0.0,0.061514101
257,6112792026000,0.11496837660500916,0.1,0.12999999523162842,0.12000000029802323,-0.01573151297880803,-0.022452236537144905,-0.02523670345544815,-0.029999984800815574,0.4643355412305178,-0.05740814451161047,-1.828221061687411,90.04472011021556,0.44377230044826127,-0.001275736544702455,0.0,-0.11245539910347746,0.0,0.038448404000000005
258,6112828581000,0.1149683580566708,0.1,0.12999999523162842,0.12000000029802323,-0.0282660839852913,-0.022452236537144905,-0.04889681190252304,-0.029999984800815574,1.3686703602772639,0.3393594159829912,-1.5131212788497121,90.05530955035177,0.4661663718628109,0.007541320355177582,0.0,-0.0676672562743782,0.0,0.07
259,6112897023000,0.11496812748183745,0.1,0.12999999523162842,0.12000000029802323,-0.027370261621308248,-0.022452236537144905,-0.06688827276229858,-0.029999984800815574,1.2292717753146076,-0.7862279460568559,-1.5607952926827333,90.1273845111046,0.47840197846779764,-0.017471732134596796,0.0,-0.04319604306440472,0.0,0.03
260,6112932083000,0.11496840828513713,0.1,0.12999999523162842,0.12000000029802323,-0.021379854017700324,-0.022452236537144905,-0.01746903918683529,-0.029999984800815574,0.5170499778102216,-0.8683400884173723,-1.4697025911187729,89.98619057087555,0.44474261764393036,-0.01929644640927494,0.0,-0.11051476471213928,0.0,0.047170099
261,6112969408000,0.12454901997051876,0.1,0.12999999523162842,0.12000000029802323,-0.04165020780115594,-0.02488212363553813,-0.04050557315349579,-0.029999984800815574,-0.08399229961294806,1.5514157103970059,-1.3482188199758507,89.93274987987284,0.46477353617656586,0.03447590467548902,0.0,-0.07045292764686828,0.0,0.049293885
262,6113038150000,0.12454852625959499,0.1,0.12999999523162842,0.12000000029802323,-0.05697146438907757,-0.03138270023186363,-0.034882236272096634,-0.029999984800815574,0.1801304701812899,3.733263494862247,-1.4186499638803691,90.17478157596241,0.4605464644662263,0.08296141099693882,0.0,-0.07890707106754735,0.0,0.0596623
263,6113072052000,0.12454872909076206,0.1,0.12999999523162842,0.12000000029802323,-0.04558070721837144,-0.03415913189688531,-0.06748443841934204,-0.029999984800815574,0.506511051328164,2.6910930380452096,-1.5237200646463775,90.14091249025762,0.48183824766045447,0.05980206751211577,0.0,-0.03632350467909107,0.0,0.040642237000000005
264,6113144149000,0.12454908608750644,0.1,0.12999999523162842,0.12000000029802323,-0.005287061837289997,-0.036823629131259646,-0.026495518162846565,-0.029999984800815574,0.829134538594658,-0.2511206567020617,-1.755168070679609,89.96779413622113,0.4533600496632552,-0.005580459037823593,0.0,-0.09327990067348957,0.0,0.07
265,6113179180000,0.12454910553880606,0.1,0.12999999523162842,0.12000000029802323,-0.02571442061318745,-0.036823629131259646,-0.010137936100363731,-0.029999984800815574,1.0183474197254407,0.7951558372364588,-1.756791387532953,89.99655887432172,0.4447184069892091,0.01767012971636575,0.0,-0.11056318602158177,0.0,0.03
266,6113214170000,0.11496834151883918,0.1,0.12999999523162842,0.12000000029802323,-0.05006788760209761,-0.03302714893959859,-0.045816678553819656,-0.029999984800815574,1.0184600035112708,-1.127501237790008,-1.8711658466833228,90.06327391670924,0.47047917362591984,-0.02505558306200018,0.0,-0.05904165274816031,0.0,0.061615584
267,6113284063000,0.11496819106945028,0.1,0.12999999523162842,0.12000000029802323,-0.03283246792553759,-0.028298769910143094,-0.05793807655572891,-0.029999984800815574,0.990487351784458,-3.6722241273158427,-1.9046836142573762,90.11222945902078,0.47547358984862353,-0.08160498060701872,0.0,-0.04905282030275293,0.0,0.044541389
268,6113320162000,0.11496837818628633,0.1,0.12999999523162842,0.12000000029802323,-0.017381967803344875,-0.022452567279429486,-0.014532292261719704,-0.029999984800815574,0.8875321647995869,0.14784024077583882,-1.8055899612629926,90.04369879539217,0.44563637583016763,0.003285338683907529,0.0,-0.10872724833966474,0.0,0.044587064
269,6113390111000,0.11496834687674848,0.1,0.12999999523162842,0.12000000029802323,-0.04986334905350769,-0.022452567279429486,-0.037735145539045334,-0.029999984800815574,0.37470598616220213,0.7829401307538889,-1.7059531259752418,90.06080796944642,0.465179683363927,0.017398669572308643,0.0,-0.06964063327214598,0.0,0.049889808
270,6113425212000,0.1149681560923994,0.1,0.12999999523162842,0.12000000029802323,-0.05573487585431437,-0.022452567279429486,-0.05002975091338158,-0.029999984800815574,0.09655777834299006,0.07812465534975549,-1.734440339269963,90.1208011641199,0.47142381303357556,0.0017361034522167887,0.0,-0.05715237393284889,0.0,0.053471460000000005
271,6113494111000,0.1053877013302338,0.1,0.12999999523162842,0.12000000029802323,-0.011577361801327379,-0.019414101968009308,-0.05014858394861221,-0.029999984800815574,-0.6308955891700476,-1.6374211143917479,-1.7739487436381283,89.9911611223714,0.4695573153029272,-0.03638713587537217,0.0,-0.06088536939414557,0.0,0.055122276000000005
272,6113528519000,0.10538769681470966,0.1,0.12999999523162842,0.12000000029802323,-0.021637835903527622,-0.015174062526300814,-0.001772992662154138,-0.029999984800815574,-0.6553229615976033,-3.7250124727668075,-1.7338976937507715,89.98104106674319,0.4385076024061024,-0.0827780549503735,0.0,-0.12298479518779515,0.0,0.043147106000000005
273,6113597134000,0.10538768254624942,0.1,0.12999999523162842,0.12000000029802323,-0.01313514792348912,-0.008144008649786844,-0.0515611469745636,-0.029999984800815574,-0.6495545230108609,-3.846475305178684,-1.456107625365366,90.03533214805239,0.47617416772952725,-0.08547722900397076,0.0,-0.04765166454094549,0.0,0.048046952000000004
274,6113632087000,0.10538755769377282,0.1,0.12999999523162842,0.12000000029802323,-0.010773209610626453,-0.008081336540659227,-0.04411465674638748,-0.029999984800815574,-0.6213113059744255,0.5637180505041992,-1.5070809318634628,90.0950085429373,0.4673712975445915,0.012527067788982205,0.0,-0.065257404910817,0.0,0.050821147000000004
275,6113701054000,0.10538752805142648,0.1,0.12999999523162842,0.12000000029802323,-0.02066371949291048,-0.008081336540659227,-0.05241597071290016,-0.029999984800815574,-0.9256517589340156,-0.6695155262129288,-1.7765715321262154,90.10427526437887,0.47198194203617494,-0.01487812280473175,0.0,-0.05603611592765012,0.0,0.051810085000000006
276,6113735031000,0.10538761270253066,0.1,0.12999999523162842,0.12000000029802323,0.013147973568939696,-0.008081336540659227,-0.046174097806215286,-0.029999984800815574,-0.8971307965927795,-0.4945738189867912,-1.9157417046190728,90.07483046061462,0.46706119471915947,-0.010990529310817582,0.0,-0.06587761056168107,0.0,0.048225995
277,6113769410000,0.10538770257279692,0.1,0.12999999523162842,0.12000000029802323,0.02806198657380754,-0.008081336540659227,0.00910328421741724,-0.029999984800815574,-0.8088723373382329,0.006169474956349469,-1.9097404875926074,89.99915468299956,0.43596317085233655,0.00013709944347443264,0.0,-0.1280736582953269,0.0,0.06645002500000001
278,6113838063000,0.10538770207253392,0.1,0.12999999523162842,0.12000000029802323,-0.011213577013983383,-0.008081336540659227,-0.016156423836946487,-0.029999984800815574,-0.5771892743940179,0.29100550727053304,-1.652216247594465,89.99435369590852,0.45822034397243233,0.00646678905045629,0.0,-0.08355931205513534,0.0,0.034096723
279,6113873144000,0.10538752609930935,0.1,0.14000000059604645,0.12000000029802323,-0.0004988941342080444,-0.008081336540659227,-0.0671110525727272,-0.06000000089406966,-0.0808137788180558,0.7109130940674121,-1.6484223631610744,90.10485679264492,0.47671628164124913,0.015798068757053602,0.0,-0.04656743671750174,0.0,0.050695268
280,6113910658000,0.10538730420166355,0.1,0.12999999523162842,0.12000000029802323,0.01741526802933242,-0.008081336540659227,-0.0575653538107872,-0.029999984800815574,0.34395927764632933,-0.3689832157028809,-1.7938350916451307,90.15754077623863,0.47369783465358967,-0.008199627015619576,0.0,-0.05260433069282067,0.0,0.064339063
281,6113944076000,0.10538765139858315,0.15000000000000002,0.12999999523162842,0.12000000029802323,0.028090984671640194,-0.0059859820705574635,-0.008739245124161243,-0.029999984800815574,0.42974620435292976,-2.3119072700426653,-1.8537014778955396,90.05646988882748,0.442284153970267,-0.05137571711205923,0.0,-0.11543169205946602,0.0,0.045775042
282,6114046155000,0.10538768949106396,0.15000000000000002,0.14000000059604645,0.12000000029802323,-0.01682556397480665,-0.002758507593937608,-0.07493910938501358,-0.06000000089406966,-0.48932356337239746,-1.217041901233169,-1.767634859827678,90.02856048722624,0.4803617663536816,-0.027045375582959313,0.0,-0.039276467292636785,0.0,0.038360443
283,6114080103000,0.10538727603700296,0.15000000000000002,0.14000000059604645,0.12000000029802323,-0.016076576825665993,0.004560854164216567,-0.06319469958543777,-0.06000000089406966,0.24073086145497413,-3.7326779531307093,-1.7363920745394983,90.16301455707509,0.4650387854624691,-0.0829483989584602,0.0,-0.06992242907506185,0.0,0.053268802000000004
284,6114149102000,0.10538761533650728,0.15000000000000002,0.14000000059604645,0.12000000029802323,-0.008343445716014293,0.013035607589312827,-0.029091063886880875,-0.06000000089406966,1.8447907342344112,-6.138730155862564,-1.5799992603865336,90.07372585757278,0.44248141224673443,-0.13641622568583475,0.0,-0.11503717550653114,0.0,0.046166207
285,6114183161000,0.10538759898750787,0.15000000000000002,0.14000000059604645,0.12000000029802323,-0.022696430307447803,0.030785542169312834,-0.054083917289972305,-0.06000000089406966,1.612602306542247,-8.648095064581959,-1.6087501326033418,90.08033703167722,0.4613514118862798,-0.19217989032404353,0.0,-0.07729717622744037,0.0,0.07
286,6114252054000,0.09580700081424115,0.15000000000000002,0.14000000059604645,0.12000000029802323,-0.024537715952814974,0.039292656989312835,-0.004055431112647057,-0.06000000089406966,0.16125198347402558,-9.799698095299876,-1.5720654498730025,89.99648353086349,0.42587233152669884,-0.2177710687844417,0.0,-0.1482553369466023,0.0,0.03
287,6114289114000,0.09580700098369298,0.15000000000000002,0.14000000059604645,0.12000000029802323,-0.044868766405782946,0.05570946505179277,-0.036653101444244385,-0.06000000089406966,-0.19435556585925098,-10.517445727986734,-1.4741332385423074,90.0008678099692,0.453973963735405,-0.23372101617748298,0.0,-0.09205207252919001,0.0,0.049316465000000004
288,6114324063000,0.09580698897954766,0.15000000000000002,0.14000000059604645,0.12000000029802323,-0.050970972432262056,0.07409912070983113,-0.02520354837179184,-0.06000000089406966,-0.10010860385067068,-9.315076745430975,-1.5965242580074064,90.02869480865151,0.4453627138816039,-0.20700170545402166,0.0,-0.10927457223679216,0.0,0.069935572
289,6114394191000,0.09580677198817354,0.15000000000000002,0.14000000059604645,0.12000000029802323,0.006610190909673377,0.08128984201773973,-0.03752630576491356,-0.06000000089406966,-0.03856988997660916,-2.578237242914162,-1.661538849896466,90.12527459482813,0.4539178019244683,-0.05729416095364804,0.0,-0.09216439615106342,0.0,0.034821405
290,6114429662000,0.08622620940894042,0.15000000000000002,0.14000000059604645,0.12000000029802323,-0.03253581643516591,0.08344141896312857,-0.07174135744571686,-0.06000000089406966,-0.4412384426146528,-2.559978275360899,-1.5282665266734201,90.08278083023565,0.4730833766421896,-0.05688840611913109,0.0,-0.05383324671562084,0.0,0.046385094
291,6114498137000,0.08622629712710474,0.15000000000000002,0.14000000059604645,0.12000000029802323,-0.022691561602783506,0.08743180676346649,0.0003974472638219595,-0.06000000089406966,-1.505356850073024,-6.2394168086069515,-1.475260069764444,90.01317024856971,0.42212300976070377,-0.13865370685793227,0.0,-0.15575398047859246,0.0,0.044099964000000005
292,6114533108000,0.0862260368103123,0.15000000000000002,0.14000000059604645,0.12000000029802323,-0.018343594725159684,0.09566094478453159,-0.039657462388277054,-0.06000000089406966,-1.7218716582932134,-2.2283234530302525,-1.3502857633030028,90.14140374628403,0.45426510935437187,-0.049518298956227835,0.0,-0.09146978129125627,0.0,0.057116544000000005
293,6114571143000,0.0862258848723459,0.15000000000000002,0.14000000059604645,0.12000000029802323,-0.03305786615436027,0.09566094478453159,-0.04015116021037102,-0.06000000089406966,-1.5923419002760406,-2.400359489921567,-1.556068796206426,90.1776631488573,0.45211388026948696,-0.05334132199825704,0.0,-0.09577223946102609,0.0,0.044074058
